"","Account","Date","hour","kWh","year","month","day","dayOfWeek","Weekday","TemperatureF","Dew_PointF","Humidity","Sea_Level_PressureIn","VisibilityMPH","Wind_Direction","Wind_SpeedMPH","Conditions","WindDirDegrees","Peakhour"
"1",26908650026,2014-01-01,0,132.369999,2014,1,1,3,1,23,5,"46",30.2,10,"WNW","8.1","Clear",290,0
"2",26908650026,2014-01-01,1,132.719997,2014,1,1,3,1,21.9,3.9,"46",30.23,10,"WNW","11.5","Partly Cloudy",290,0
"3",26908650026,2014-01-01,2,129.029997,2014,1,1,3,1,21.9,3.9,"46",30.25,10,"WSW","12.7","Clear",240,0
"4",26908650026,2014-01-01,3,125.759998,2014,1,1,3,1,21.9,3,"44",30.27,10,"WSW","11.5","Clear",250,0
"5",26908650026,2014-01-01,4,129.389997,2014,1,1,3,1,21,3,"46",30.29,10,"West","9.2","Clear",260,0
"6",26908650026,2014-01-01,5,132.509998,2014,1,1,3,1,21,3,"46",30.3,10,"West","11.5","Clear",270,0
"7",26908650026,2014-01-01,6,134.929996,2014,1,1,3,1,21,3.9,"48",30.32,10,"WSW","10.4","Scattered Clouds",250,0
"8",26908650026,2014-01-01,7,122.809998,2014,1,1,3,1,19.9,5,"52",30.35,10,"SW","10.4","Scattered Clouds",230,1
"9",26908650026,2014-01-01,8,119.959996,2014,1,1,3,1,23,6.1,"48",30.37,10,"West","10.4","Scattered Clouds",260,1
"10",26908650026,2014-01-01,9,123.159999,2014,1,1,3,1,24.1,5,"44",30.39,10,"WNW","16.1","Scattered Clouds",300,1
"11",26908650026,2014-01-01,10,129.109998,2014,1,1,3,1,26.1,5,"41",30.35,10,"West","12.7","Partly Cloudy",280,1
"12",26908650026,2014-01-01,11,125.829996,2014,1,1,3,1,26.1,5,"41",30.34,10,"West","13.8","Mostly Cloudy",260,1
"13",26908650026,2014-01-01,12,120.909997,2014,1,1,3,1,27,5,"39",30.33,10,"West","13.8","Scattered Clouds",280,1
"14",26908650026,2014-01-01,13,125.199997,2014,1,1,3,1,28,3.9,"36",30.33,10,"WNW","8.1","Mostly Cloudy",300,1
"15",26908650026,2014-01-01,14,128.589997,2014,1,1,3,1,27,3.9,"37",30.33,10,"West","10.4","Scattered Clouds",270,1
"16",26908650026,2014-01-01,15,143.169998,2014,1,1,3,1,27,5,"39",30.35,10,"WNW","10.4","Mostly Cloudy",290,1
"17",26908650026,2014-01-01,16,139.999998,2014,1,1,3,1,26.1,5,"41",30.35,10,"NNW","6.9","Mostly Cloudy",340,1
"18",26908650026,2014-01-01,17,138.639995,2014,1,1,3,1,25,5,"43",30.37,10,"NW","9.2","Scattered Clouds",320,1
"19",26908650026,2014-01-01,18,143.199999,2014,1,1,3,1,24.1,6.1,"46",30.37,10,"North","4.6","Partly Cloudy",10,1
"20",26908650026,2014-01-01,19,147.119998,2014,1,1,3,1,24.1,5,"44",30.38,10,"North","6.9","Partly Cloudy",360,0
"21",26908650026,2014-01-01,20,147.829998,2014,1,1,3,1,23,5,"46",30.38,10,"North","4.6","Scattered Clouds",350,0
"22",26908650026,2014-01-01,21,134.879996,2014,1,1,3,1,21.9,7,"53",30.39,10,"NNE","3.5","Mostly Cloudy",20,0
"23",26908650026,2014-01-01,22,128.909999,2014,1,1,3,1,23,6.1,"48",30.4,10,"North","3.5","Overcast",360,0
"24",26908650026,2014-01-01,23,124.499995,2014,1,1,3,1,23,7,"50",30.38,10,"NNE","6.9","Overcast",20,0
"25",26908650026,2014-01-02,0,121.129999,2014,1,2,4,1,21,10.9,"65",30.36,4,"NNE","6.9","Light Snow",20,0
"26",26908650026,2014-01-02,1,125.779996,2014,1,2,4,1,19.9,15.1,"81",30.36,1.8,"NNE","8.1","Light Snow",20,0
"27",26908650026,2014-01-02,2,128.329999,2014,1,2,4,1,19,14,"81",30.35,2,"NNE","9.2","Light Snow",20,0
"28",26908650026,2014-01-02,3,130.989996,2014,1,2,4,1,19,14,"81",30.34,1.5,"North","9.2","Light Snow",10,0
"29",26908650026,2014-01-02,4,222.729997,2014,1,2,4,1,19,14,"81",30.32,2.5,"North","10.4","Light Snow",10,0
"30",26908650026,2014-01-02,5,223.929996,2014,1,2,4,1,19,14,"81",30.31,1.8,"North","15","Light Snow",10,0
"31",26908650026,2014-01-02,6,229.409993,2014,1,2,4,1,19,15.1,"85",30.3,2.5,"North","13.8","Light Snow",10,0
"32",26908650026,2014-01-02,7,239.929992,2014,1,2,4,1,19,15.1,"85",30.28,0.8,"North","13.8","Light Snow",10,1
"33",26908650026,2014-01-02,8,247.729993,2014,1,2,4,1,19.9,16,"85",30.27,0.5,"NNE","13.8","Snow",20,1
"34",26908650026,2014-01-02,9,248.839992,2014,1,2,4,1,24.1,21,"88",30.25,0.5,"NE","18.4","Snow",40,1
"35",26908650026,2014-01-02,10,250.669996,2014,1,2,4,1,25,21,"85",30.21,0.5,"NE","21.9","Snow",50,1
"36",26908650026,2014-01-02,11,246.789998,2014,1,2,4,1,24.1,19.9,"84",30.15,0.5,"NE","25.3","Light Snow",50,1
"37",26908650026,2014-01-02,12,244.689993,2014,1,2,4,1,24.1,19.9,"84",30.12,0.5,"NE","21.9","Light Snow",40,1
"38",26908650026,2014-01-02,13,245.039997,2014,1,2,4,1,26.1,21,"81",30.08,0.5,"NE","26.5","Light Snow",50,1
"39",26908650026,2014-01-02,14,241.149993,2014,1,2,4,1,19.9,16,"85",30.05,0.5,"North","11.5","Snow",360,1
"40",26908650026,2014-01-02,15,245.899995,2014,1,2,4,1,12,8.1,"84",30.02,0.5,"North","16.1","Snow",350,1
"41",26908650026,2014-01-02,16,253.589992,2014,1,2,4,1,12,8.1,"84",30.01,1.2,"NNW","15","Light Snow",340,1
"42",26908650026,2014-01-02,17,196.179994,2014,1,2,4,1,10,6.1,"84",30,0.2,"North","19.6","Heavy Snow",350,1
"43",26908650026,2014-01-02,18,147.259994,2014,1,2,4,1,8.1,3,"80",30,0.2,"North","19.6","Snow",350,1
"44",26908650026,2014-01-02,19,154.239998,2014,1,2,4,1,6.1,1,"80",29.95,0.2,"North","19.6","Snow",360,0
"45",26908650026,2014-01-02,20,156.749995,2014,1,2,4,1,6.1,1,"80",29.94,0.2,"North","20.7","Snow",360,0
"46",26908650026,2014-01-02,21,132.92,2014,1,2,4,1,3.9,0,"84",29.89,0.2,"North","21.9","Snow",360,0
"47",26908650026,2014-01-02,22,127.549998,2014,1,2,4,1,3,-2,"80",29.87,0.2,"North","21.9","Snow",360,0
"48",26908650026,2014-01-02,23,124.229998,2014,1,2,4,1,1.9,-2.9,"80",29.86,0.2,"North","20.7","Snow",360,0
"49",26908650026,2014-01-03,0,125.209998,2014,1,3,5,1,1.9,-2.9,"80",29.83,0.2,"North","21.9","Snow",360,0
"50",26908650026,2014-01-03,1,125.469998,2014,1,3,5,1,1.9,-4,"76",29.81,0.2,"North","21.9","Snow",360,0
"51",26908650026,2014-01-03,2,123.449998,2014,1,3,5,1,1.9,-4,"76",29.77,0.8,"North","19.6","Snow",360,0
"52",26908650026,2014-01-03,3,123.879999,2014,1,3,5,1,1.9,-2.9,"80",29.74,0.5,"North","24.2","Snow",360,0
"53",26908650026,2014-01-03,4,123.119999,2014,1,3,5,1,1.9,-2.9,"80",29.72,0.5,"North","23","Snow",360,0
"54",26908650026,2014-01-03,5,123.309997,2014,1,3,5,1,3,-2,"80",29.75,0.5,"North","20.7","Snow",350,0
"55",26908650026,2014-01-03,6,204.809991,2014,1,3,5,1,3,-2,"80",29.8,0.5,"North","20.7","Snow",350,0
"56",26908650026,2014-01-03,7,227.889997,2014,1,3,5,1,3.9,-2,"76",29.84,0.8,"NNW","17.3","Light Snow",340,1
"57",26908650026,2014-01-03,8,226.989997,2014,1,3,5,1,5,-2,"73",29.86,1,"NNW","15","Light Snow",340,1
"58",26908650026,2014-01-03,9,226.64999,2014,1,3,5,1,6.1,0,"76",29.91,1.5,"North","20.7","Light Snow",350,1
"59",26908650026,2014-01-03,10,225.819998,2014,1,3,5,1,9,1,"70",29.93,2.5,"North","18.4","Blowing Snow",350,1
"60",26908650026,2014-01-03,11,224.139996,2014,1,3,5,1,10.9,1,"64",29.95,6,"NNW","13.8","Blowing Snow",340,1
"61",26908650026,2014-01-03,12,224.269993,2014,1,3,5,1,12,1,"61",29.97,10,"NNW","16.1","Mostly Cloudy",340,1
"62",26908650026,2014-01-03,13,223.819995,2014,1,3,5,1,14,1,"56",30.01,10,"NW","12.7","Mostly Cloudy",320,1
"63",26908650026,2014-01-03,14,223.499993,2014,1,3,5,1,14,0,"54",30.06,10,"NW","16.1","Mostly Cloudy",310,1
"64",26908650026,2014-01-03,15,225.069994,2014,1,3,5,1,12.9,-2.9,"49",30.13,10,"NW","13.8","Scattered Clouds",310,1
"65",26908650026,2014-01-03,16,222.809994,2014,1,3,5,1,10.9,-7.1,"44",30.19,10,"NW","16.1","Partly Cloudy",320,1
"66",26908650026,2014-01-03,17,196.489997,2014,1,3,5,1,9,-9,"44",30.24,10,"NNW","13.8","Partly Cloudy",330,1
"67",26908650026,2014-01-03,18,155.579997,2014,1,3,5,1,7,-9.9,"46",30.3,10,"NW","17.3","Partly Cloudy",320,1
"68",26908650026,2014-01-03,19,150.92,2014,1,3,5,1,6.1,-11.9,"44",30.35,10,"NW","12.7","Clear",310,0
"69",26908650026,2014-01-03,20,154.539999,2014,1,3,5,1,5,-11.9,"46",30.36,10,"NW","20.7","Clear",320,0
"70",26908650026,2014-01-03,21,128.519997,2014,1,3,5,1,3.9,-11,"50",30.39,10,"WNW","12.7","Clear",300,0
"71",26908650026,2014-01-03,22,121.889995,2014,1,3,5,1,3.9,-11.9,"48",30.4,10,"WNW","9.2","Clear",300,0
"72",26908650026,2014-01-03,23,121.449997,2014,1,3,5,1,3.9,-11,"50",30.4,10,"WNW","9.2","Clear",290,0
"73",26908650026,2014-01-04,0,120.859996,2014,1,4,6,0,3.9,-11.9,"48",30.42,10,"West","8.1","Clear",280,0
"74",26908650026,2014-01-04,1,122.629995,2014,1,4,6,0,3.9,-11,"50",30.45,10,"WNW","8.1","Clear",290,0
"75",26908650026,2014-01-04,2,123.289995,2014,1,4,6,0,3,-9.9,"55",30.45,10,"West","8.1","Clear",280,0
"76",26908650026,2014-01-04,3,123.459998,2014,1,4,6,0,3.9,-9.9,"53",30.44,10,"Calm","Calm","Clear",0,0
"77",26908650026,2014-01-04,4,142.209994,2014,1,4,6,0,3,-8,"60",30.45,10,"SW","4.6","Clear",220,0
"78",26908650026,2014-01-04,5,211.149995,2014,1,4,6,0,1.9,-7.1,"66",30.45,10,"SSW","8.1","Clear",200,0
"79",26908650026,2014-01-04,6,216.089996,2014,1,4,6,0,1.9,-7.1,"66",30.48,10,"SW","9.2","Scattered Clouds",230,0
"80",26908650026,2014-01-04,7,215.369994,2014,1,4,6,0,3,-5.1,"69",30.5,10,"SW","6.9","Scattered Clouds",220,1
"81",26908650026,2014-01-04,8,214.419994,2014,1,4,6,0,7,-5.1,"58",30.5,10,"SW","8.1","Scattered Clouds",220,1
"82",26908650026,2014-01-04,9,224.929992,2014,1,4,6,0,10,-6,"48",30.51,10,"SW","8.1","Scattered Clouds",220,1
"83",26908650026,2014-01-04,10,227.539996,2014,1,4,6,0,14,-6,"41",30.46,10,"SW","10.4","Scattered Clouds",220,1
"84",26908650026,2014-01-04,11,226.809994,2014,1,4,6,0,19,-5.1,"34",30.42,10,"SW","12.7","Scattered Clouds",230,1
"85",26908650026,2014-01-04,12,224.669998,2014,1,4,6,0,21,-5.1,"32",30.38,10,"SSW","13.8","Scattered Clouds",210,1
"86",26908650026,2014-01-04,13,227.199995,2014,1,4,6,0,23,1,"39",30.34,10,"SSW","17.3","Scattered Clouds",210,1
"87",26908650026,2014-01-04,14,227.339996,2014,1,4,6,0,24.1,7,"48",30.33,10,"SSW","17.3","Scattered Clouds",210,1
"88",26908650026,2014-01-04,15,225.869996,2014,1,4,6,0,25,10,"53",30.33,10,"SSW","16.1","Scattered Clouds",210,1
"89",26908650026,2014-01-04,16,225.209993,2014,1,4,6,0,26.1,10.9,"53",30.31,10,"SSW","12.7","Scattered Clouds",210,1
"90",26908650026,2014-01-04,17,220.189993,2014,1,4,6,0,26.1,12,"55",30.3,10,"SW","12.7","Scattered Clouds",220,1
"91",26908650026,2014-01-04,18,217.439997,2014,1,4,6,0,27,15.1,"61",30.29,10,"SW","16.1","Partly Cloudy",220,1
"92",26908650026,2014-01-04,19,217.549993,2014,1,4,6,0,27,15.1,"61",30.27,10,"SW","16.1","Partly Cloudy",220,0
"93",26908650026,2014-01-04,20,217.559994,2014,1,4,6,0,26.1,16,"66",30.26,10,"SW","20.7","Clear",230,0
"94",26908650026,2014-01-04,21,215.009993,2014,1,4,6,0,27,17.1,"66",30.27,10,"SW","20.7","Clear",230,0
"95",26908650026,2014-01-04,22,215.599997,2014,1,4,6,0,27,18,"69",30.27,10,"WSW","19.6","Clear",240,0
"96",26908650026,2014-01-04,23,214.599998,2014,1,4,6,0,27,16,"63",30.27,10,"WSW","18.4","Scattered Clouds",240,0
"97",26908650026,2014-01-05,0,215.629993,2014,1,5,0,0,27,15.1,"61",30.27,10,"SW","19.6","Partly Cloudy",230,0
"98",26908650026,2014-01-05,1,214.999994,2014,1,5,0,0,26.1,12,"55",30.27,10,"WSW","18.4","Partly Cloudy",240,0
"99",26908650026,2014-01-05,2,215.339995,2014,1,5,0,0,25,12,"58",30.26,10,"SW","12.7","Scattered Clouds",230,0
"100",26908650026,2014-01-05,3,216.279995,2014,1,5,0,0,25,12,"58",30.25,10,"SW","12.7","Mostly Cloudy",230,0
"101",26908650026,2014-01-05,4,215.729997,2014,1,5,0,0,26.1,12,"55",30.27,10,"WSW","10.4","Mostly Cloudy",250,0
"102",26908650026,2014-01-05,5,217.319994,2014,1,5,0,0,25,12.9,"60",30.28,10,"WSW","10.4","Scattered Clouds",250,0
"103",26908650026,2014-01-05,6,216.249995,2014,1,5,0,0,25,12.9,"60",30.3,10,"SW","11.5","Partly Cloudy",230,0
"104",26908650026,2014-01-05,7,214.419993,2014,1,5,0,0,24.1,14,"65",30.32,10,"SW","11.5","Clear",230,1
"105",26908650026,2014-01-05,8,215.019998,2014,1,5,0,0,27,16,"63",30.32,10,"Calm","Calm","Partly Cloudy",0,1
"106",26908650026,2014-01-05,9,214.659996,2014,1,5,0,0,27,17.1,"66",30.32,10,"South","9.2","Partly Cloudy",190,1
"107",26908650026,2014-01-05,10,214.019994,2014,1,5,0,0,30,16,"56",30.3,10,"WSW","4.6","Mostly Cloudy",240,1
"108",26908650026,2014-01-05,11,213.659992,2014,1,5,0,0,34,18,"52",30.28,10,"SW","8.1","Mostly Cloudy",230,1
"109",26908650026,2014-01-05,12,213.169992,2014,1,5,0,0,36,18,"48",30.26,10,"West","4.6","Mostly Cloudy",260,1
"110",26908650026,2014-01-05,13,165.659995,2014,1,5,0,0,36,21.9,"57",30.25,10,"SSW","6.9","Overcast",200,1
"111",26908650026,2014-01-05,14,131.299997,2014,1,5,0,0,36,25,"64",30.24,10,"South","8.1","Overcast",190,1
"112",26908650026,2014-01-05,15,131.379997,2014,1,5,0,0,35.1,28.9,"78",30.23,6,"South","6.9","Light Drizzle",180,1
"113",26908650026,2014-01-05,16,205.939995,2014,1,5,0,0,35.1,32,"89",30.23,10,"SSW","5.8","Overcast",200,1
"114",26908650026,2014-01-05,17,215.739995,2014,1,5,0,0,36,33.1,"89",30.21,9,"Calm","Calm","Overcast",0,1
"115",26908650026,2014-01-05,18,213.779992,2014,1,5,0,0,34,33.1,"96",30.19,10,"SE","3.5","Overcast",130,1
"116",26908650026,2014-01-05,19,214.679994,2014,1,5,0,0,36,33.1,"89",30.17,10,"East","3.5","Overcast",80,0
"117",26908650026,2014-01-05,20,215.349997,2014,1,5,0,0,36,34,"93",30.12,10,"East","8.1","Overcast",80,0
"118",26908650026,2014-01-05,21,210.669998,2014,1,5,0,0,37,35.1,"93",30.08,10,"ENE","6.9","Overcast",70,0
"119",26908650026,2014-01-05,22,210.229997,2014,1,5,0,0,37.9,36,"93",30.02,10,"ENE","4.6","Overcast",60,0
"120",26908650026,2014-01-05,23,129.089998,2014,1,5,0,0,37,36,"96",29.94,0.5,"East","6.9","Rain",80,0
"121",26908650026,2014-01-06,0,119.789995,2014,1,6,1,1,39,37.9,"96",29.88,0.2,"ESE","5.8","Light Rain",110,0
"122",26908650026,2014-01-06,1,119.739997,2014,1,6,1,1,39,37.9,"96",29.84,0.2,"Calm","Calm","Light Rain",0,0
"123",26908650026,2014-01-06,2,119.919996,2014,1,6,1,1,43,42.1,"97",29.79,0.2,"SSE","11.5","Fog",160,0
"124",26908650026,2014-01-06,3,120.089998,2014,1,6,1,1,43,43,"100",29.73,0.2,"South","9.2","Light Rain",170,0
"125",26908650026,2014-01-06,4,167.869994,2014,1,6,1,1,44.1,43,"96",29.67,0.2,"SSE","8.1","Fog",150,0
"126",26908650026,2014-01-06,5,222.599995,2014,1,6,1,1,45,44.1,"97",29.63,0.2,"SSE","11.5","Light Rain",160,0
"127",26908650026,2014-01-06,6,255.119993,2014,1,6,1,1,46.9,46,"97",29.59,2,"South","6.9","Light Rain",170,0
"128",26908650026,2014-01-06,7,283.519997,2014,1,6,1,1,48,46.9,"96",29.55,0.2,"SSE","11.5","Light Rain",160,1
"129",26908650026,2014-01-06,8,295.309994,2014,1,6,1,1,48,46.9,"96",29.49,0.1,"SSE","15.0","Light Rain",160,1
"130",26908650026,2014-01-06,9,293.259995,2014,1,6,1,1,51.1,51.1,"100",29.46,0.1,"South","17.3","Fog",170,1
"131",26908650026,2014-01-06,10,289.949994,2014,1,6,1,1,52,52,"100",29.4,0.5,"South","17.3","Fog",190,1
"132",26908650026,2014-01-06,11,288.699994,2014,1,6,1,1,55.9,54,"93",29.34,10,"SSW","21.9","Light Rain",200,1
"133",26908650026,2014-01-06,12,277.009997,2014,1,6,1,1,55.9,54,"93",29.31,10,"SSW","12.7","Light Rain",210,1
"134",26908650026,2014-01-06,13,265.319993,2014,1,6,1,1,54,52,"93",29.3,10,"SSW","10.4","Overcast",200,1
"135",26908650026,2014-01-06,14,249.529995,2014,1,6,1,1,53.1,44.1,"71",29.34,10,"WSW","18.4","Light Rain",250,1
"136",26908650026,2014-01-06,15,249.779991,2014,1,6,1,1,48,41,"77",29.34,10,"WSW","15.0","Light Rain",250,1
"137",26908650026,2014-01-06,16,254.429993,2014,1,6,1,1,45,39.9,"82",29.35,10,"WSW","16.1","Light Rain",240,1
"138",26908650026,2014-01-06,17,203.849995,2014,1,6,1,1,37.9,30.9,"76",29.4,10,"West","17.3","Overcast",280,1
"139",26908650026,2014-01-06,18,160.899996,2014,1,6,1,1,37,27,"67",29.42,10,"West","15.0","Overcast",280,1
"140",26908650026,2014-01-06,19,153.309995,2014,1,6,1,1,35.1,21.9,"59",29.43,10,"West","19.6","Overcast",280,0
"141",26908650026,2014-01-06,20,148.769995,2014,1,6,1,1,33.1,19.9,"59",29.45,10,"West","18.4","Mostly Cloudy",270,0
"142",26908650026,2014-01-06,21,124.439994,2014,1,6,1,1,32,17.1,"54",29.47,10,"West","16.1","Mostly Cloudy",270,0
"143",26908650026,2014-01-06,22,121.209997,2014,1,6,1,1,30.9,16,"54",29.49,10,"West","18.4","Mostly Cloudy",280,0
"144",26908650026,2014-01-06,23,115.529997,2014,1,6,1,1,28.9,12.9,"51",29.51,10,"West","18.4","Partly Cloudy",270,0
"145",26908650026,2014-01-07,0,115.589997,2014,1,7,2,1,28,10.9,"49",29.53,10,"West","16.1","Partly Cloudy",270,0
"146",26908650026,2014-01-07,1,116.389997,2014,1,7,2,1,27,10.9,"51",29.55,10,"WSW","15","Partly Cloudy",250,0
"147",26908650026,2014-01-07,2,115.939995,2014,1,7,2,1,26.1,10,"51",29.57,10,"West","15","Overcast",270,0
"148",26908650026,2014-01-07,3,116.459999,2014,1,7,2,1,19.9,1.9,"46",29.63,10,"WNW","25.3","Mostly Cloudy",300,0
"149",26908650026,2014-01-07,4,117.139998,2014,1,7,2,1,17.1,-4,"39",29.67,10,"WNW","17.3","Mostly Cloudy",300,0
"150",26908650026,2014-01-07,5,121.739999,2014,1,7,2,1,15.1,-5.1,"41",29.71,10,"WNW","28.8","Mostly Cloudy",290,0
"151",26908650026,2014-01-07,6,231.389997,2014,1,7,2,1,12.9,-6,"43",29.77,10,"West","21.9","Scattered Clouds",280,0
"152",26908650026,2014-01-07,7,290.919995,2014,1,7,2,1,12,-7.1,"42",29.84,10,"WNW","26.5","Partly Cloudy",290,1
"153",26908650026,2014-01-07,8,301.259995,2014,1,7,2,1,12.9,-7.1,"41",29.88,10,"West","17.3","Partly Cloudy",280,1
"154",26908650026,2014-01-07,9,304.099995,2014,1,7,2,1,14,-6,"41",29.92,10,"West","18.4","Partly Cloudy",270,1
"155",26908650026,2014-01-07,10,300.959992,2014,1,7,2,1,15.1,-6,"39",29.94,10,"West","24.2","Partly Cloudy",260,1
"156",26908650026,2014-01-07,11,300.359994,2014,1,7,2,1,15.1,-7.1,"37",29.94,10,"West","21.9","Partly Cloudy",270,1
"157",26908650026,2014-01-07,12,290.909993,2014,1,7,2,1,16,-6,"38",29.94,10,"West","21.9","Scattered Clouds",270,1
"158",26908650026,2014-01-07,13,291.499996,2014,1,7,2,1,15.1,-8,"36",29.97,10,"WSW","17.3","Scattered Clouds",250,1
"159",26908650026,2014-01-07,14,283.739993,2014,1,7,2,1,15.1,-9.9,"32",30,10,"West","16.1","Partly Cloudy",260,1
"160",26908650026,2014-01-07,15,270.119994,2014,1,7,2,1,12.9,-11.9,"32",30.04,10,"West","20.7","Partly Cloudy",270,1
"161",26908650026,2014-01-07,16,272.959992,2014,1,7,2,1,12,-13,"32",30.07,10,"West","25.3","Partly Cloudy",270,1
"162",26908650026,2014-01-07,17,230.139991,2014,1,7,2,1,10.9,-11.9,"35",30.12,10,"West","19.6","Partly Cloudy",270,1
"163",26908650026,2014-01-07,18,178.529999,2014,1,7,2,1,10,-11.9,"37",30.16,10,"West","21.9","Clear",270,1
"164",26908650026,2014-01-07,19,168.289996,2014,1,7,2,1,10,-11.9,"37",30.16,10,"WNW","18.4","Clear",290,0
"165",26908650026,2014-01-07,20,163.569996,2014,1,7,2,1,10,-11,"38",30.18,10,"West","18.4","Clear",260,0
"166",26908650026,2014-01-07,21,128.729996,2014,1,7,2,1,10,-11,"38",30.2,10,"West","15","Clear",280,0
"167",26908650026,2014-01-07,22,125.099998,2014,1,7,2,1,10,-9.9,"40",30.22,10,"West","13.8","Clear",260,0
"168",26908650026,2014-01-07,23,119.339999,2014,1,7,2,1,10,-9,"42",30.23,10,"WSW","15","Clear",240,0
"169",26908650026,2014-01-08,0,117.909998,2014,1,8,3,1,9,-9,"44",30.24,10,"WSW","20.7","Clear",250,0
"170",26908650026,2014-01-08,1,118.629998,2014,1,8,3,1,8.1,-8,"48",30.28,10,"WSW","17.3","Clear",250,0
"171",26908650026,2014-01-08,2,119.259999,2014,1,8,3,1,8.1,-8,"48",30.32,10,"WSW","16.1","Clear",240,0
"172",26908650026,2014-01-08,3,119.189997,2014,1,8,3,1,8.1,-7.1,"50",30.33,10,"WSW","15","Clear",240,0
"173",26908650026,2014-01-08,4,118.849995,2014,1,8,3,1,8.1,-7.1,"50",30.35,10,"WSW","12.7","Clear",240,0
"174",26908650026,2014-01-08,5,125.959999,2014,1,8,3,1,8.1,-7.1,"50",30.38,10,"WSW","11.5","Clear",240,0
"175",26908650026,2014-01-08,6,243.509996,2014,1,8,3,1,7,-6,"55",30.39,10,"WSW","9.2","Partly Cloudy",250,0
"176",26908650026,2014-01-08,7,306.759991,2014,1,8,3,1,8.1,-6,"53",30.42,10,"WSW","13.8","Partly Cloudy",240,1
"177",26908650026,2014-01-08,8,318.409994,2014,1,8,3,1,10.9,-5.1,"49",30.45,10,"WSW","15","Partly Cloudy",240,1
"178",26908650026,2014-01-08,9,317.489992,2014,1,8,3,1,14,-4,"45",30.45,10,"West","11.5","Partly Cloudy",260,1
"179",26908650026,2014-01-08,10,320.529993,2014,1,8,3,1,17.1,-2,"43",30.45,10,"West","11.5","Partly Cloudy",260,1
"180",26908650026,2014-01-08,11,315.189991,2014,1,8,3,1,19.9,-0.9,"40",30.4,10,"WSW","10.4","Partly Cloudy",240,1
"181",26908650026,2014-01-08,12,306.929992,2014,1,8,3,1,21.9,-0.9,"37",30.39,10,"West","11.5","Partly Cloudy",270,1
"182",26908650026,2014-01-08,13,291.279993,2014,1,8,3,1,21,-2,"36",30.38,10,"WNW","12.7","Partly Cloudy",290,1
"183",26908650026,2014-01-08,14,275.44999,2014,1,8,3,1,21.9,-0.9,"37",30.39,10,"West","11.5","Partly Cloudy",270,1
"184",26908650026,2014-01-08,15,269.319993,2014,1,8,3,1,21,-0.9,"38",30.39,10,"West","11.5","Partly Cloudy",270,1
"185",26908650026,2014-01-08,16,272.109996,2014,1,8,3,1,19.9,-0.9,"40",30.41,10,"West","9.2","Partly Cloudy",270,1
"186",26908650026,2014-01-08,17,239.279995,2014,1,8,3,1,19.9,0,"42",30.43,10,"West","11.5","Partly Cloudy",260,1
"187",26908650026,2014-01-08,18,188.259994,2014,1,8,3,1,19.9,0,"42",30.43,10,"WSW","10.4","Clear",240,1
"188",26908650026,2014-01-08,19,178.579996,2014,1,8,3,1,19,1,"46",30.45,10,"WSW","11.5","Clear",250,0
"189",26908650026,2014-01-08,20,166.779996,2014,1,8,3,1,19,1,"46",30.45,10,"West","10.4","Partly Cloudy",280,0
"190",26908650026,2014-01-08,21,130.349996,2014,1,8,3,1,19,1,"46",30.44,10,"West","15","Scattered Clouds",280,0
"191",26908650026,2014-01-08,22,126.409996,2014,1,8,3,1,19,1,"46",30.44,10,"WNW","12.7","Overcast",290,0
"192",26908650026,2014-01-08,23,121.689998,2014,1,8,3,1,19.9,1,"44",30.44,10,"WNW","13.8","Overcast",290,0
"193",26908650026,2014-01-09,0,118.579998,2014,1,9,4,1,19.9,1,"44",30.43,10,"West","10.4","Overcast",270,0
"194",26908650026,2014-01-09,1,117.669998,2014,1,9,4,1,19.9,1.9,"46",30.44,10,"West","12.7","Overcast",270,0
"195",26908650026,2014-01-09,2,117.809999,2014,1,9,4,1,19,1.9,"47",30.46,10,"West","10.4","Scattered Clouds",270,0
"196",26908650026,2014-01-09,3,119.369998,2014,1,9,4,1,19.9,1.9,"46",30.46,10,"West","13.8","Overcast",260,0
"197",26908650026,2014-01-09,4,118.709998,2014,1,9,4,1,19.9,1.9,"46",30.48,10,"West","11.5","Mostly Cloudy",270,0
"198",26908650026,2014-01-09,5,129.379998,2014,1,9,4,1,19,3,"50",30.49,10,"West","10.4","Scattered Clouds",270,0
"199",26908650026,2014-01-09,6,244.489994,2014,1,9,4,1,19,3.9,"52",30.52,10,"West","10.4","Scattered Clouds",270,0
"200",26908650026,2014-01-09,7,307.71999,2014,1,9,4,1,19.9,3.9,"50",30.55,10,"West","12.7","Partly Cloudy",260,1
"201",26908650026,2014-01-09,8,326.159991,2014,1,9,4,1,21.9,5,"48",30.58,10,"West","9.2","Partly Cloudy",270,1
"202",26908650026,2014-01-09,9,324.959994,2014,1,9,4,1,24.1,5,"44",30.6,10,"West","15.0","Clear",270,1
"203",26908650026,2014-01-09,10,322.219993,2014,1,9,4,1,26.1,5,"41",30.59,10,"WNW","11.5","Clear",300,1
"204",26908650026,2014-01-09,11,316.979993,2014,1,9,4,1,26.1,5,"41",30.57,10,"WNW","11.5","Clear",300,1
"205",26908650026,2014-01-09,12,304.409993,2014,1,9,4,1,28,5,"38",30.56,10,"WNW","9.2","Clear",300,1
"206",26908650026,2014-01-09,13,292.289992,2014,1,9,4,1,30,3.9,"33",30.56,10,"NW","15.0","Clear",320,1
